"business_id","Score","date","type"
7643,"80","20130131","routine"
765,"90","20130204","routine"
7651,"100","20130109","routine"
7652,"88","20130402","routine"
7655,"98","20130211","routine"
7656,"100","20130213","routine"
7675,"90","20130328","routine"
7687,"92","20130214","routine"
7708,"100","20130115","routine"
7728,"100","20130503","routine"
7747,"91","20130418","routine"
7765,"96","20130430","routine"
7778,"92","20130117","routine"
7783,"98","20130424","routine"
7795,"80","20130226","routine"
783,"94","20130123","routine"
786,"96","20130326","routine"
7880,"100","20130509","routine"
790,"93","20130207","routine"
796,"76","20130326","routine"
80,"100","20130328","routine"
805,"83","20130220","routine"
81,"96","20130417","routine"
816,"94","20130326","routine"
8171,"94","20130116","routine"
8249,"92","20130111","routine"
827,"74","20130221","routine"
828,"85","20130417","routine"
83,"88","20130204","routine"
830,"92","20130401","routine"
835,"83","20130108","routine"
840,"79","20130102","routine"
847,"88","20130412","routine"
854,"69","20130228","routine"
865,"96","20130409","routine"
873,"100","20130129","routine"
874,"86","20130509","routine"
88,"85","20130415","routine"
880,"82","20130114","routine"
8821,"86","20130110","routine"
884,"90","20130115","routine"
8847,"90","20130111","routine"
885,"98","20130130","routine"
8882,"92","20130109","routine"
891,"79","20130228","routine"
892,"100","20130214","routine"
8948,"94","20130418","routine"
9103,"86","20130109","routine"
911,"100","20130313","routine"
913,"100","20130319","routine"
9154,"92","20130124","routine"
9158,"82","20130226","routine"
9163,"100","20130307","routine"
9165,"96","20130103","routine"
917,"94","20130116","routine"
9173,"90","20130212","routine"
919,"87","20130425","routine"
920,"88","20130425","routine"
921,"85","20130425","routine"
9248,"96","20130319","routine"
9273,"82","20130315","routine"
9283,"80","20130319","routine"
9310,"90","20130503","routine"
9328,"96","20130110","routine"
9358,"94","20130208","routine"
9359,"98","20130419","routine"
9442,"83","20130104","routine"
9455,"98","20130108","routine"
9463,"88","20130402","routine"
949,"92","20130228","routine"
950,"96","20130422","routine"
951,"94","20130201","routine"
952,"86","20130416","routine"
9599,"100","20130307","routine"
961,"94","20130129","routine"
9631,"100","20130115","routine"
9652,"100","20130206","routine"
9652,"100","20130211","routine"
9652,"69","20130205","routine"
968,"94","20130409","routine"
9710,"90","20130417","routine"
9714,"100","20130403","routine"
972,"87","20130116","routine"
9745,"96","20130422","routine"
977,"91","20130313","routine"
9796,"61","20130325","routine"
9797,"100","20130501","routine"
984,"83","20130114","routine"
9855,"82","20130315","routine"
9869,"88","20130424","routine"
988,"93","20130219","routine"
99,"90","20130306","routine"
9948,"94","20130305","routine"
995,"98","20130204","routine"
999,"92","20130124","routine"
